property_id,price
35674,21354.805758055452

96030,5812.933303754038

18290,22715.918977318383

154757,23452.67714551559

120973,13514.30877402857

87345,22188.319872279026

112982,3291.4920778813685

158970,21884.127389140274

167568,17836.80581520025

96457,16898.356828247095

78113,15513.091780244944

25471,26784.974665182228

152319,5775.86842762629

76771,19019.718987557724

173476,26281.758960518702

90270,30399.30532911989

105424,25035.285648333927

76083,23453.19714430217

149707,23965.23694944123

90713,53906.17121058871

166057,36476.08610938195

184298,6234.5020454038895

51507,7488.784698940646

139322,24401.679077692654

24644,53896.686126173765

185280,14482.578427206841

5246,23901.981917434518

15992,25818.89761662073

9489,30747.14467313486

137673,21547.851437367866

11260,23372.880714582516

60250,23032.3238523315

126471,23014.24024513527

155188,2304.6181037868373

1109,10130.558935910602

117225,15569.655235455975

50785,28728.045484640283

76474,33426.562561202714

105528,45509.79566518079

16487,23128.578297409513

49079,5673.095474009362

99564,4504.961055403077

159507,25901.6260590515

125856,15960.934299753026

73790,40329.71971166211

180185,23675.208842555225

50277,118070.16755988347

58603,9574.219866485553

8799,18959.611086339857

92946,4264.223028358276

88171,7845.998973428756

91825,5957.64747009159

152883,21116.528303509822

154823,19462.864510056457

17250,24197.216726377832

191793,10131.864920901506

38950,30188.395234703992

52762,28420.799506017345

6505,33951.83103110714

80920,22402.51930144441

24175,4333.872360590907

140331,18910.793151210444

66824,24918.74113985313

111959,92556.95268575035

187834,81876.88268805429

185172,32981.47134988305

71171,14028.282183460684

101376,13566.8996082517

191910,14176.987808881571

182769,32830.37325412169

151428,19532.53127320581

27373,26678.930134025795

157973,45117.846217389066

170606,16233.652491777226

101593,26591.515543912785

54261,20349.757776192742

34626,18120.283495035106

71401,15924.441789170465

5934,22764.864721619804

115893,96266.70264646254

64409,13554.106432729277

49717,24730.958002658284

7933,26280.56693466103

64540,12320.264215897285

26291,54389.50111043865

143934,35225.39684402993

48401,27357.638387348263

84171,19687.253704939216

99891,37091.16556648706

122205,17620.11324177143

74494,5620.536366857643

15023,28524.888794596074

181902,41540.20848314659

133748,36000.14399045338

165277,18822.37594570894

122990,21131.393742416614

145538,2898.3535221961793

82953,40909.072414532704

109666,4867.574322962249

26223,12713.351729110265

76591,10061.72559696556

105486,46573.97739021574

44929,118999.25029759455

58713,18044.492542945307

81864,36003.637638980326

170788,8988.867147036159

170975,43023.45386293803

21869,6612.795906379131

103533,4294.728427735925

104009,15352.829574296968

43060,22990.3910968372

104187,8320.037709248718

12255,17844.994591443385

54900,17357.28661290025

12205,67925.83663658553

179310,162878.81972968674

144980,16848.69302609679

91084,10055.862663707714

96966,36203.0476994513

115742,11124.862918293617

173364,52150.51654398069

16631,21895.10309385667

100801,23036.94601772254

85393,22650.751215227345

109232,22160.976460045444

7471,46563.075519690225

147581,8536.027023493534

72102,25390.027612588958

132179,8467.353088755906

63457,19394.66878037942

156520,22382.10469016526

51452,24820.37325607183

14469,16879.348715707114

29766,41921.87028263795

130992,34093.01126722038

158921,64166.65599838235

108791,34666.394628921764

175287,3454.407867107715

66490,22526.08571180998

12052,35136.09933461272

55389,41660.5757555075

123481,22321.877726187995

40906,63363.22082847294

70062,56164.01861609991

71445,21167.534103514794

43848,23433.838473366006

183991,27952.17139688551

171025,51958.21971716314

87199,19483.88249261785

11512,48373.44175944988

62809,6159.077885380691

55354,17193.3750620515

100361,10941.659735799818

103122,8164.323371216971

29541,13192.088052620511

122153,49487.49481122213

98429,12028.558134458235

158692,8972.840368771056

49468,13761.201633924073

107154,379909.6577963803

71302,35537.845038806096

70615,29148.778500325207

113250,19501.698580133263

90539,10059.106055799417

68349,12074.83343121898

25808,16646.61592589496

160683,3056.8679843249993

79283,22011.702943640958

103697,400594.7861376574

96372,21205.727403330333

51847,29570.717607075534

35329,43458.84938127198

4822,50806.043302807135

96803,12282.605489552723

68354,18022.793890256053

62937,19752.645901090473

74265,20269.046317561875

40185,106912.05047752081

79645,26175.38742942548

34284,14925.067706530503

85467,135849.35488732898

65440,133557.40613845582

191336,13334.292186833325

61021,6941.634133268224

44601,16509.261700939023

126122,7130.81239137868

176421,24798.72353306612

128290,17652.860296125404

105021,50594.4443187453

138713,247151.09781263163

147058,21883.4616412022

45447,16917.397247746136

32066,98514.84467264233

157571,22237.697363759224

147686,35929.39289819905

43244,7050.753105972093

94920,65235.216190569234

141951,10046.300051277212

67724,24111.471749052165

17655,31391.8719138535

106531,21174.337266953953

177401,13478.65563628689

55656,5918.660914497141

45526,71602.60987522983

30299,18017.20458038163

166287,8564.731605029068

173002,21823.70646296536

135855,6028.9989217998955

39163,423342.68129242025

78789,16470.95355303537

96185,31114.131078641658

125230,40738.61036836248

138802,8837.010276894998

20618,28123.792523230622

51109,21138.507136591106

96068,16214.237755517966

158351,22020.31870608202

18762,25586.81145348787

75987,15012.309336370086

68195,114650.02677609367

135372,63711.857772565185

84081,23175.837394975184

168582,17975.98493799752

177173,14937.742144525182

7115,16310.583340118978

14010,55315.29154527811

29287,42948.71820375294

189098,10192.234246410735

73423,19625.67303792263

170321,13546.7798557688

87,46688.599130974166

117040,26166.814791027835

42394,36231.286366681736

146389,29670.10030010406

48957,21337.22054383666

188217,8990.661101765916

97917,11069.58995840773

60156,22840.197086207547

168182,23370.504441022793

19833,44335.90786506998

11034,104391.1063767363

111277,40948.95297281752

132882,25163.808112505678

73428,5718.354166532903

11276,71891.47004900948

82815,19403.07794767702

133307,35101.506534500964

55721,27063.886964633362

160745,34282.20231795841

43047,24104.921343860267

20676,43841.47782206797

47909,35992.23411176469

183355,24673.33086365778

74436,3498.05367387391

163394,270390.7731899369

131881,15152.929184149576

78026,19222.97273160617

154899,23492.540932970707

11122,28092.877077888785

87091,4506.256088315389

86961,18488.107750852425

37627,240698.14556809576

86186,9570.56352654281

145681,9624.09203213294

121575,268517.9679452317

145962,30045.854986681952

126126,25060.17097689374

20977,19726.644055121684

51717,13766.020557652162

79100,3794.250583124005

74319,16120.333517927502

80779,422606.5118666629

29009,22181.370527310763

176957,51249.479887285095

54737,15048.907747545625

156998,11673.831326209693

97491,11505.48159930031

97940,130949.29074302327

139105,25145.526147484605

117570,22745.52413858338

80270,30565.656023981737

111734,9866.160412183875

128101,11023.481489026854

120613,10402.83854806007

149194,16039.925765822394

141635,29387.85121343117

115804,14319.46486011094

60274,43105.85129910392

153699,16701.03672388012

79592,15206.838576593651

1626,102259.49245700247

52879,54350.63160225144

128125,17847.923591561954

26484,57135.95000177038

105780,8020.731430691812

126594,7101.05290972166

41674,26534.168688289694

55323,24707.867096016824

36545,405751.42302290583

109193,64109.98514865534

72488,21652.577858485398

145380,23677.673475881325

121470,16825.92994191145

79894,40103.87707376781

167175,31314.61715856872

84426,31070.01787660477

60801,23336.395381071918

123370,20314.431267081713

182655,14311.78715609571

25588,23373.784300688174

192231,56969.388570240175

170757,26110.49385042551

74743,14669.783586200007

116681,29854.947625951514

18927,26092.909757506437

181541,124695.28962462384

150209,17887.065376055125

185317,100529.79823405601

28492,17063.509655367314

101618,27556.4346642494

80058,16066.334507629555

98491,17527.704220086885

75934,14334.533082576196

99965,16421.218668154546

150806,65530.0860491407

184801,15955.393013381254

93346,10494.428795172542

50103,19085.454071052336

59555,132959.52440403338

49962,14341.212860473683

17177,70068.19073563183

61946,13352.021336476468

65721,10267.39468217067

43412,27973.273571289676

160226,27491.487255103923

171824,122686.5463924779

111524,19645.91038039073

31553,25854.538915645462

47822,36515.64475540012

18855,34876.92561266703

108613,25861.730489680398

80691,29850.405121291238

92967,15986.519865581857

50025,18466.869149169477

185279,4721.87579130871

79116,7193.344064963025

9918,19038.824229172693

140847,27122.178992273453

49209,53321.74107449896

118860,115165.57720878378

48894,20629.22694706455

13260,15375.076591004596

133470,40782.51655889819

171552,14582.687472161422

79277,31616.682094440854

41293,12924.074452671233

182035,7809.69014553355

32752,75140.59329129643

95885,28518.2976412312

92836,66599.7323129921

50239,36531.197610824776

160817,24845.26126663199

123588,277096.6549763528

27323,27673.15974728722

97904,18469.42889103124

76327,22086.981503892188

26242,13790.923899918314

163453,30370.697535594343

111715,28530.33109756968

88057,29183.540942621614

180125,14258.955546254445

131328,28107.173077379164

63683,72313.6850945325

76497,26776.639857898812

114125,4204.064170594702

161457,30842.559464484617

185037,21101.654692170145

28661,22124.562549936098

56079,20060.89088808886

16903,21267.32649774997

174725,89627.11845621315

182778,25920.240566529876

5623,149778.27352446056

56473,28784.325115724714

89076,3401.8938183402643

53781,22778.831491131226

160802,29980.781455152897

43202,4166.54223771752

87260,3573.5145957694112

30369,36817.939754656494

176003,18572.511187147746

72016,20884.632309865934

168072,20667.288298702064

74754,26769.797037916163

63887,19996.3334750645

15527,68911.98859284188

70124,23348.421447567125

164864,14844.608706432868

176098,3315.5148796611684

65242,21029.037449681076

116977,14119.039156207466

75484,26045.070970303364

172320,51611.617102671764

41615,115579.76876061072

60810,5990.564009470825

32743,26905.395912032553

69996,23591.084120579537

30300,16599.197664369993

30718,65627.48447709312

48546,15918.57871314491

184513,385095.2042469332

108842,6169.843081668059

56351,20471.776205625993

95037,12491.877769371116

16030,21576.443460274935

98720,14273.793532486598

160065,12287.006873702885

160909,20131.16110746186

14589,31246.21607611314

139419,16529.883832506403

68460,26473.484977494292

117359,10064.504824589654

58328,20129.643748322782

35934,23507.974167230743

62131,161189.83292508387

158502,27440.966810497055

47382,29009.646189369872

126573,19916.31044420753

117899,12068.737217562517

153881,19075.280921467012

176995,39923.26194110491

69248,27729.463177222966

65281,36057.37872113208

125443,20300.444083173123

73353,13237.787095487758

118889,22976.6252251338

63664,6541.4921413824595

164659,13058.163554678056

140061,25966.60197336832

151951,17405.855130681113

7185,21398.291423844727

125283,7699.039015833125

94208,26497.02264911741

166586,15570.413006279017

72909,3906.847925777416

60748,28532.347864015683

111007,7216.860791077266

110601,25035.634834848155

14345,44418.76667739797

66872,13937.328932592874

37726,28006.93552857596

98910,35794.72798907747

142996,26566.82048216439

118392,22364.375075374744

139827,9418.032279754858

117971,9224.967562905647

125532,40747.05718830942

23522,26325.622167175025

179649,18818.07701303059

37179,31557.187234874706

120031,14789.474293334755

54415,15659.640598939572

51902,18233.00076081431

174647,51576.035536788615

98843,27674.214330206865

147342,13511.542348267994

45204,21240.653090375996

136564,33076.88087948303

180872,15121.94539840339

170552,3179.913182707547

39183,148004.7212288365

35004,25366.42189751729

156563,18133.71869995016

66674,13710.10548600226

41467,22201.372768032477

39975,57331.62464503671

108067,16349.71864808672

159999,14370.725231264714

133409,12392.140072074508

80210,27198.55075153006

31234,12201.409484495925

156561,25086.231006689446

120267,11268.689389201725

143187,19191.106805532036

147431,29578.93421707566

102642,46193.2021697867

90054,7694.165772246692

59864,37333.37793256606

40579,13165.088796871893

51508,7125.141169784682

40929,29795.829177478394

142147,23358.60865914466

6867,21792.779966501475

182436,20607.994604698884

89809,20448.190646355903

86413,9283.826885859857

103924,66799.69990562914

42623,220955.72914670338

159809,43193.85510704274

109878,23297.924930302906

4479,10919.79451328859

54892,29982.892514257437

147509,30444.952881040226

40103,8374.658628632722

148420,29505.707086860366

187911,10339.319446138434

9099,22341.610228199803

133202,5415.963292665729

185605,17353.708781115456

124868,25785.62267135847

44299,25808.191760942584

79393,29094.5150804147

171301,23510.901967464946

178832,43727.36659595823

152031,224607.79645389653

184591,43125.02052733155

179023,20335.352642149042

168937,33841.925661019864

16078,11594.611612084438

191695,5991.063509627998

142563,138418.80113648943

18434,151596.45598667994

19135,33396.75897323237

79521,24728.657901200448

40430,45707.73875796924

23824,66254.14853684203

145666,21646.454821123487

151547,27370.636217688356

14405,70198.63497022599

18710,51934.34492238298

110388,29798.653463051294

143787,25964.19582578454

177484,144378.26268431713

185607,12548.045385320711

25646,23218.837385281735

23429,14713.413197409998

189085,30257.95170419343

68120,20983.20054758854

17762,20330.386321087855

22547,23919.940730655697

182206,6286.24032280895

190643,15183.038288204913

43736,46192.75886102618

120232,25833.643170163872

107437,21370.238617384322

17537,4432.813302686798

179429,29450.011026604137

835,12837.727604726952

72034,11233.910851419609

65875,7892.3941055514915

113927,23337.856936662592

57900,11579.823089681839

19199,25731.240045622544

73338,11996.591408995791

188212,26228.098055144677

29364,22537.437606667176

6947,21091.414061206226

183994,18698.75646777759

153839,24626.04653552976

106451,2845.9077904964943

139931,84130.5153056783

63381,23198.38848554514

145768,36277.776351217

177768,15312.919667005503

100362,11489.150407055819

156562,53582.508404015185

49157,27230.9452165858

37959,19545.48277233747

86908,30202.428305106536

26949,76593.20813081665

174866,12957.465557908585

180040,4056.227974612324

24163,65879.40866996863

60006,7924.330724296524

71892,46366.156764417625

104688,5303.880112307976

56943,22424.520195101708

39296,11452.029480218262

191857,16621.015322933003

10304,8279.428542755071

111559,19921.783559666455

62540,43818.36175681003

161788,11986.290184018515

78875,16171.496269924264

60279,21840.92078182009

26681,21783.644216219098

64588,26105.898109649934

78921,26100.355970530807

150646,25181.429031640408

76225,49417.64470369091

136132,13428.688504293379

97600,30044.821792812712

119848,35780.609424257156

121654,13687.10829257804

86830,76589.76998070971

14581,22388.558064033467

47788,23044.475924609324

112893,11025.385560106704

109822,30919.00442705216

42046,27006.53892316234

184259,2519.4614694291304

99896,12842.544878117431

38321,28807.747735810546

45835,17987.50421021769

116083,8020.763553467939

163205,18339.953913560577

125206,22297.009006792323

106147,25025.536332741176

94752,13753.128082431904

73682,27795.420453813087

37260,22413.86514431853

77393,19438.753170233555

62257,27542.651099834147

23293,19635.40613698002

13487,31862.4725022988

9285,37094.64115250223

36938,21809.16340160543

141568,68741.31150667592

148143,54606.98167977469

192281,7505.531254316669

116504,28997.23014203412

120842,135589.2665414508

117309,8165.817944372622

24349,6323.327382009498

92237,21860.21698323753

180658,56301.529716799

143660,24661.550111373457

49539,68627.81332912363

65716,19329.21024879885

152502,22725.36410433927

14612,36904.57527819808

18384,65990.66666820979

186031,15760.500274588823

174967,27653.21596653003

9567,63911.36655716456

168149,5154.556952005867

36271,5993.182801741572

20086,66251.75762856542

18618,16150.34366736358

31625,128977.45124073706

53280,35982.85953335459

184440,22466.0464821239

166321,27310.958109858642

87606,10205.54605329554

63349,18448.102177022563

157384,18721.023374847282

161186,69503.95049122884

21741,75110.48318766445

93368,45227.21818833391

108144,23879.803140292897

101162,46352.05280242228

176415,43637.195930059686

91632,45111.3558147422

98755,25584.34734595984

182998,10181.838059072561

96970,25654.783313916298

178154,10898.702041653927

44505,22752.30760885685

100506,29155.583840289568

64306,7771.361147438631

118750,8803.305197528614

11618,49318.79870132154

21202,22577.70488192657

192010,22186.801401715304

163717,29090.586296383495

113011,6275.576518382466

98867,23488.933792112985

158824,15618.542378650873

85089,4662.412175016962

148900,205753.97635043043

84921,66310.60811414648

25269,17227.97133728461

138990,13698.21565168074

150293,18624.353499577708

60794,82090.89516426728

166146,15768.434351996922

152586,35995.00607238531

162805,27567.92608531787

179820,44512.611295084644

163380,7998.780917067223

44254,10862.446091708622

168133,18396.017963807877

10416,15998.970561383798

52733,209120.21870134957

90343,15510.345083572625

67969,21820.531756137978

82526,31394.292692531053

83453,54048.744817007224

186013,35110.6116851402

20891,60723.300969649354

129961,2728.7162837320575

142140,18389.92504062964

72893,6598.566429260136

9588,45912.67576107547

25779,15196.263120464238

104962,2878.5905246114344

78622,20464.10161803034

94252,30953.73623055979

126704,7631.124972604859

115808,22266.369357498475

44054,30633.857179110073

165354,8330.751044137985

132522,17177.77157799811

76396,11267.056373667285

157561,19971.947908273905

145927,17725.945117828356

187805,149652.44591654814

16081,30191.465449146206

59268,16501.354288671067

158862,28549.140914483054

159476,52460.670374033725

162753,17509.42452215363

85207,20398.184445794384

126048,12962.262367637024

135401,93539.00853526739

105399,19140.67867157234

3382,16494.69325547173

56594,50800.41790489129

18658,18782.470579665507

147544,29388.87453109375

26032,19890.952261691386

87747,7337.949528655034

22295,20961.392354871816

143393,29955.59312644196

21582,18555.601296140616

86616,45117.09452319926

79964,52342.69668596311

61963,63971.13238639236

164679,25239.384686318434

140359,14210.908211294722

5682,28452.17052771126

56993,54187.57448072589

106842,44840.405126525075

92985,25943.59176950233

87154,13317.384199451986

55957,22385.903032058326

130467,46287.34368933407

56719,23866.401387749225

69528,5939.892955026877

98606,50075.042389139955

22577,9388.74298489973

6009,27931.535289609965

160934,9951.28464058756

84599,19364.35866133895

55312,15578.807522603482

19796,26250.870323498253

127899,43512.18124317972

99474,13670.940672678884

151480,19337.34183485237

28533,14090.151586687829

159564,16588.70851906268

163340,140041.60477006002

102869,53501.21732667385

67982,29857.25470362262

182104,48796.614830610466

29521,23628.630968310194

90157,42731.85775362931

39213,33520.765512460406

127418,108102.43420374124

161017,26538.06076266599

99078,53184.16221746448

70249,13967.128578831376

148717,44294.385205388215

111543,5310.868039184952

189886,5555.284033642587

115046,17075.60718704975

103646,55515.1673951456

99587,7241.68056369196

21006,32697.587638639772

79825,19339.80650453575

117013,31900.11516813681

46928,26017.2574775982

92654,11992.77094756436

168662,25044.446086903772

1301,29338.20638829923

876,22864.262867693316

138179,34383.04483457019

185192,6048.7931457940795

8107,18423.12475874061

81335,3483.6270240280646

99803,20561.62141999224

51302,9082.87204052283

126542,53228.97490874572

134617,25999.284319605227

4803,46167.90595685619

63819,3651.5208004055457

147113,47373.77731768878

76962,22264.328986674882

175440,27575.894963240615

152722,22568.705792142253

69049,12147.160613777047

162771,53146.133096603815

81403,12097.386833854922

73457,12320.27015453516

40017,7032.03874784158

132983,36029.244382055775

61066,50664.6148643762

130255,7674.759540608382

37804,12824.854188741007

176450,8081.560501986471

125148,54647.77044460406

143105,7958.432823599112

12376,18803.16895395533

138199,22092.85443828057

35351,25223.294538563074

12539,18339.676292258635

69347,19634.170081957294

62211,19570.61710859829

179760,2898.231035028264

150547,96579.99702604351

38921,35522.01643759517

100153,30319.976774138777

35205,181270.22291877153

132272,21214.250844011673

130411,14352.610235664713

29238,12336.702733153925

8391,20725.458453906882

152167,43924.67381690872

15838,19751.362298095642

46197,12334.720790702682

133177,28936.650672831984

5091,65506.45262903243

63757,12100.296216674495

64520,20052.232558322048

72129,35079.59869707092

190808,5792.41319821967

110792,3284.8885492734407

70335,24284.33251771031

70818,6452.797071776269

79462,19758.139062793296

